Date,Open,High,Low,Close,Volume
2019-03-28,45.065352975754955,45.21084063526759,44.72667756034346,45.010498046875,83121600
2019-03-29,45.2752403790673,45.33486641281112,44.96756800695002,45.30385971069336,94256000
2019-04-01,45.706926675834836,45.716465238779,44.929404601308974,45.61152648925781,111448000
2019-04-02,45.57574022852839,46.3795013903182,45.56620166735509,46.274559020996094,91062800
2019-04-03,46.09092150507348,46.86605990037226,46.06706963719681,46.59178161621094,93087200
2019-04-04,46.45821854703762,46.835055514550795,46.06468818261306,46.672874450683594,76457200
2019-04-05,46.85413541671345,47.009165284142306,46.7301122506272,46.985313415527344,74106400
2019-04-08,46.84696971195586,47.75566965032235,46.8278889493489,47.724666595458984,103526800
2019-04-09,47.77714861794036,48.380563770007704,47.51717635283578,47.581573486328125,143072800
2019-04-10,47.38600284310168,47.8773244498053,47.26675076793066,47.84870147705078,86781200
2019-04-11,47.90355368575557,47.93932784783885,47.328757886390626,47.45039367675781,83603200
2019-04-12,47.510019356322424,47.73421380848301,46.796894375967724,47.431312561035156,111042800
2019-04-15,47.36215515270482,47.66505644609924,47.2262060386002,47.517181396484375,70146400
2019-04-16,47.57203341989984,48.02757352365968,47.357377528133505,47.52194595336914,102785600
2019-04-17,47.591116877015516,48.50697558632508,47.369309762567,48.447349548339844,115627200
2019-04-18,48.44495416346428,48.69061310818153,48.30185387954341,48.6214485168457,96783200
2019-04-22,48.37578991902685,48.879033745551126,48.25892159292873,48.781246185302734,77758000
2019-04-23,48.757390726408396,49.54922607406308,48.630983846339284,49.48482894897461,93292000
2019-04-24,49.45621984620272,49.72334332507646,49.38228414324906,49.40851974487305,70162400
2019-04-25,49.329810923117755,49.55161802291001,48.921967248962424,48.96012878417969,74172800
2019-04-26,48.869498774138975,48.893350644801465,48.20645752970833,48.72639846801758,74596400
2019-04-29,48.75023983540025,49.12469304422843,48.62144921409616,48.80032730102539,88818800
2019-04-30,48.43065098025572,48.51174151592459,47.488560337719434,47.860626220703125,186139600
2019-05-01,50.05724976982913,51.352325495464314,49.90221989618125,50.20989227294922,259309200
2019-05-02,50.04770900660693,50.71790507301995,49.63986895589644,49.883140563964844,127985200
2019-05-03,50.29812882387562,50.524706987957686,50.14071524657425,50.50324249267578,83569600
2019-05-06,48.72400995039716,49.80920453287324,48.53559327802315,49.72334289550781,129772400
2019-05-07,49.10322947707866,49.47052422124375,47.898782941090104,48.3829460144043,155054800
2019-05-08,48.153986237910765,48.9744410929356,48.11821207126675,48.39249038696289,105358000
2019-05-09,47.79622789318936,48.10151289928511,46.90422474446259,47.87255096435547,139634400
2019-05-10,47.26680569139999,47.60918188331269,46.15349214662306,47.20934295654297,164834800
2019-05-13,44.94201700800786,45.36579237166061,43.77842304776529,44.4655647277832,229722400
2019-05-14,44.63076708397739,45.418465818898284,44.39134448751161,45.16946792602539,146118800
2019-05-15,44.59725372096499,45.909288693023,44.53739806425962,45.710567474365234,106178800
2019-05-16,45.46875903470102,46.081680470520816,45.21257503042482,45.50946044921875,132125600
2019-05-17,44.75527077928806,45.70577891917145,44.71456937030482,45.250877380371094,131516400
2019-05-20,43.93883389096766,44.13755507522487,43.1631033991647,43.835880279541016,154449200
2019-05-21,44.3458613070241,45.011455948466185,44.221360512327884,44.676265716552734,113459200
2019-05-22,44.21177717624734,44.46317163112691,43.70659535573083,43.761661529541016,118994400
2019-05-23,43.048186530660814,43.22535692609775,42.571734215795686,43.01466751098633,146118800
2019-05-24,43.143953201217286,43.608433644945144,42.76566504244201,42.849464416503906,94858800
2019-05-28,42.83750064653366,43.23733603874262,42.595685082134175,42.672298431396484,111792800
2019-05-29,42.23893322191725,42.94044331585505,42.138376171721504,42.468780517578125,113924800
2019-05-30,42.60524178438243,42.911702354266666,42.298781214498185,42.68904113769531,84873600
2019-05-31,42.19345320960093,42.614839417934895,41.89657145732902,41.91572570800781,108174400
2019-06-03,42.042608419661796,42.59806693078556,40.76648557188118,41.49193572998047,161584400
2019-06-04,42.00430204941067,43.05536713031265,41.78403369307506,43.0098762512207,123872000
2019-06-05,44.120793541794136,44.29078518409569,43.36900677323679,43.70419692993164,119093600
2019-06-06,43.83349524890833,44.40571518469204,43.6108303047652,44.34585952758789,90105200
2019-06-07,44.65470509073558,45.9499821546274,44.47753471563899,45.52620315551758,122737600
2019-06-10,45.92363769731587,46.77598137160348,45.87814682931208,46.107994079589844,104883600
2019-06-11,46.65388622788541,46.92682783549049,46.35221507841626,46.64191436767578,107731600
2019-06-12,46.4360217464892,46.91965651730608,46.30194564843296,46.49348449707031,73012800
2019-06-13,46.61557367768987,47.11596597251329,46.35221104250315,46.483890533447266,86698400
2019-06-14,45.86140682062975,46.34982739236637,45.56212852455843,46.14632034301758,75046000
2019-06-17,46.18460884696114,46.67782237314511,46.009831406820645,46.42163848876953,58676400
2019-06-18,46.9388034867993,47.95395301650747,46.73768937090985,47.5134162902832,106204000
2019-06-19,47.80789649873899,47.85578393485164,47.240466183129016,47.374542236328125,84496800
2019-06-20,47.97311321999092,48.03057596879343,47.41286511903979,47.75524139404297,86056000
2019-06-21,47.5972195902715,48.08803671259237,47.44159268874081,47.592430114746094,191202400
2019-06-24,47.53496526934287,47.92283239718668,47.446380069181274,47.5445442199707,72881600
2019-06-25,47.50861662405423,47.70733778640023,46.75682993500105,46.82387161254883,84281200
2019-06-26,47.35061178611295,48.12155290184591,47.2500547257955,47.836639404296875,104270000
2019-06-27,47.95394511635136,48.26040936812675,47.78156422634431,47.822265625,83598800
2019-06-28,47.56849173394604,47.76482006624837,47.17823528732283,47.386531829833984,124442400
2019-07-01,48.64349012878817,48.95952972038265,48.04014414238902,48.2556266784668,109012000
2019-07-02,48.222095852951995,48.63390292421885,48.21012399499577,48.53813171386719,67740800
2019-07-03,48.66981997785124,48.94755103721536,48.52856153764481,48.94036865234375,45448000
2019-07-05,48.68659222111898,49.10079233915633,48.57884911730465,48.897281646728516,69062000
2019-07-08,48.07844734407372,48.21970578842082,47.50383461771007,47.889305114746094,101354400
2019-07-09,47.69297620031747,48.24604176393507,47.59960154221708,48.181400299072266,82312000
2019-07-10,48.32745148133247,48.77756346841761,48.25801688405682,48.65785217285156,71588400
2019-07-11,48.67700357970353,48.9355804014419,48.29392964821228,48.303504943847656,80767200
2019-07-12,48.47110328699509,48.84220903730102,48.41124763866507,48.67461395263672,70380800
2019-07-15,48.86376402908005,49.289936021261454,48.84221686901794,49.131919860839844,67789600
2019-07-16,48.98346884909922,49.34739222396268,48.72249909193417,48.96192169189453,67467200
2019-07-17,48.854183380535474,49.103181282791674,48.66743404051857,48.686588287353516,56430000
2019-07-18,48.84221591801951,49.292331625927645,48.77038839924491,49.23965835571289,74162400
2019-07-19,49.2707788735222,49.440770539487346,48.449561048653315,48.5046272277832,83717200
2019-07-22,48.758418611181895,49.615552090872,48.74884331314436,49.6131591796875,89111600
2019-07-23,49.91004041383206,50.017779860965895,49.62991273666517,50.00101852416992,73420800
2019-07-24,49.720889297382925,50.07523371101221,49.60117800125017,49.96031188964844,59966400
2019-07-25,50.01297318275542,50.09677253131243,49.49581963043901,49.56525421142578,55638400
2019-07-26,49.67539961135831,50.214100456871776,49.59399680482801,49.73765182495117,70475600
2019-07-29,49.910029566010394,50.43196900474059,49.9052400917812,50.20212173461914,86693600
2019-07-30,49.98185908479763,50.317052906207756,49.634697056404036,49.98664855957031,135742800
2019-07-31,51.81582977111388,53.00097070729219,50.58998743830866,51.0065803527832,277125600
2019-08-01,51.21248911312201,52.201305551333476,49.49822619298105,49.90284729003906,216071600
2019-08-02,49.20852693471187,49.42400581448253,48.274780251307064,48.84700012207031,163448400
2019-08-05,47.40327609986838,47.56129222006281,46.10799911526764,46.28995895385742,209572000
2019-08-06,47.001057560598184,47.422443742301255,46.45756714849681,47.166259765625,143299200
2019-08-07,46.7855729428345,47.77917530974308,46.4048918709798,47.6546745300293,133457600
2019-08-08,47.93241159599385,48.72968942224073,47.738479842936414,48.705745697021484,108038000
2019-08-09,48.37888473817284,48.729767784636486,47.89581454791173,48.30438232421875,98478800
2019-08-12,47.97513398491319,48.5591433982837,47.86217750716622,48.181819915771484,89927600
2019-08-13,48.31159574878954,50.98408951762822,48.181814264515985,50.22223663330078,188874000
2019-08-14,48.82591597848995,49.61420571033035,48.688924793129885,48.727378845214844,146189600
2019-08-15,48.89800235789184,49.30175878721862,47.98714105517574,48.4846305847168,108909600
2019-08-16,49.09507459883136,49.78723269268097,48.98932781591775,49.62861251831055,110481600
2019-08-19,50.618781114962545,51.12588234715276,50.476985956959155,50.55389404296875,97654400
2019-08-20,50.68127875978292,51.27489985948379,50.546693252789694,50.556304931640625,107537200
2019-08-21,51.18837726179461,51.346993790769034,50.854315515628436,51.1042594909668,86141600
2019-08-22,51.23643471626912,51.53685003904177,50.65002341946824,51.06099319458008,89014800
2019-08-23,50.33278212314745,50.96245512141073,48.30678298506462,48.700927734375,187272000
2019-08-26,49.474810172219016,49.79445258903161,49.28254358810572,49.626220703125,104174400
2019-08-27,49.95545932441961,50.12128915600917,48.914820289921586,49.06623077392578,103493200
2019-08-28,49.051822946314466,49.44116009127208,48.86436404932155,49.3954963684082,63755200
2019-08-29,50.109277719604904,50.30635193898806,49.66706722800578,50.23184585571289,83962000
2019-08-30,50.508236909621736,50.57793166287148,49.79685169001332,50.16696548461914,84573600
2019-09-03,49.61178566616297,49.743969139920104,49.08065343594684,49.436344146728516,80092000
2019-09-04,50.08284938745984,50.344810722376806,49.82569572550079,50.275115966796875,76752400
2019-09-05,50.950443061493466,51.42389794369397,50.83267892479877,51.2580680847168,95654800
2019-09-06,51.44312995297315,51.53205173117485,51.07301615444194,51.253265380859375,77449200
2019-09-09,51.63298798303403,52.017521111519436,50.72693789572652,51.47196578979492,109237600
2019-09-10,51.397459068892765,52.09922885258903,50.88074615868259,52.08000183105469,127111600
2019-09-11,52.4092617130592,53.76473561660298,52.32754595134343,53.73589324951172,177158400
2019-09-12,54.02669627568618,54.41603338856972,53.56045107438245,53.615726470947266,128906800
2019-09-13,52.8731005859375,53.062961469937115,52.156911432083696,52.57268524169922,159053200
2019-09-16,52.32755084977788,52.90435057226379,52.28669479868519,52.84907150268555,84632400
2019-09-17,52.86348870875079,53.07017461149301,52.66160681112901,53.04133224487305,73274800
2019-09-18,53.12785993920919,53.5580568283564,52.73852276993989,53.5388298034668,101360000
2019-09-19,53.356166754377384,53.77674823327691,52.962021972267294,53.10382080078125,88242400
2019-09-20,53.20475241206062,53.48834269473416,52.26505247446734,52.327537536621094,221652400
2019-09-23,52.620758497705765,52.83465410674232,52.3083257615272,52.56548309326172,76662000
2019-09-24,53.12063959985759,53.47152631609086,52.197764593494576,52.31552505493164,124763200
2019-09-25,52.5246205874519,53.233600080826086,52.1857511921416,53.120643615722656,87613600
2019-09-26,52.87309730935552,53.09901022097145,52.59190900463546,52.84666061401367,75334000
2019-09-27,53.002887713224276,53.103830513741045,52.219405677984646,52.58951950073242,101408000
2019-09-30,53.08940658347618,53.9738314040598,53.06296988230488,53.82722854614258,103909600
2019-10-01,54.09158512052922,54.84863029507966,53.882493554454456,53.97622299194336,139223200
2019-10-02,53.60851764627017,53.73349145834526,52.37561187967944,52.6231575012207,138449200
2019-10-03,52.49578505515693,53.10382917722504,51.70269136073253,53.07018280029297,114426000
2019-10-04,54.2285843362646,54.67320059348173,53.80800277783008,54.557838439941406,138478800
2019-10-07,54.379978615757466,55.259591853696065,54.27663384249984,54.56983947753906,122306000
2019-10-08,54.27183612343445,54.81017807266463,53.91373971335013,53.93056106567383,111820000
2019-10-09,54.56263732910156,54.74528854203184,54.22857560601276,54.56263732910156,74770400
2019-10-10,54.77893891244817,55.38217532730824,54.627532058419334,55.298057556152344,113013600
2019-10-11,55.985408550575364,57.11256762430423,55.83159602526527,56.76889419555664,166795600
2019-10-14,56.45405693637564,57.23033292132796,56.398781533076416,56.68717956542969,96427600
2019-10-15,56.81215396701269,57.11497135397821,56.44925350323164,56.55500030517578,87360000
2019-10-16,56.08635073134774,56.535774650500734,56.04549467818475,56.326683044433594,73903200
2019-10-17,56.49971210622329,56.754463724015515,56.12239235171388,56.54537582397461,67585200
2019-10-18,56.37955283902993,57.09814772935947,56.30745241628178,56.816959381103516,97433600
2019-10-21,57.08372359535983,57.91767689190389,57.03565787328163,57.80231475830078,87247200
2019-10-22,57.95853350048938,58.208477458025,57.58841973582485,57.670135498046875,82293600
2019-10-23,58.18444461705697,58.45842326091589,57.97295104383975,58.444000244140625,75828800
2019-10-24,58.763645508761726,58.8333439248231,58.11474907464559,58.540138244628906,69275200
2019-10-25,58.4391953673054,59.29717966007289,58.371902625409106,59.261131286621094,73477200
2019-10-28,59.46300881979624,59.902817306683154,59.29477696701474,59.85475158691406,96572800
2019-10-29,59.83552529068843,60.022984167085156,58.29740023636161,58.470436096191406,142839600
2019-10-30,58.82373239756854,58.95351389312253,57.97055566675113,58.463233947753906,124522000
2019-10-31,59.41975464010306,59.883594183478614,57.021235828674115,59.785057067871094,139162000
2019-11-01,59.972513844449246,61.50823692360431,59.88119007430968,61.48180389404297,151125200
2019-11-04,61.84469555712721,61.969673022918535,61.37605206348472,61.885555267333984,103272000
2019-11-05,61.77741161321152,62.05139394165395,61.60197373719849,61.7966423034668,79897600
2019-11-06,61.710125489509196,61.883165048582526,61.37366171752221,61.823081970214844,75864400
2019-11-07,62.3702628523427,62.758363326737026,62.218397769161385,62.536590576171875,94940400
2019-11-08,62.3582098215494,62.78005398312433,61.914671700144595,62.707740783691406,69986400
2019-11-11,62.26419939293928,63.269397069308496,62.259380964786935,63.204315185546875,81821200
2019-11-12,63.04763233897205,63.34654411916957,62.895774590870325,63.14646530151367,87388800
2019-11-13,62.946384128313966,63.82622908514769,62.93192148786903,63.751502990722656,102734400
2019-11-14,63.577949069175574,63.85034108012296,63.18021171215137,63.31038284301758,89182800
2019-11-15,63.56108095621039,64.06729554078912,63.399578987253335,64.0624771118164,100206400
2019-11-18,64.07210078681992,64.4650196804653,63.69365188987565,64.3854751586914,86703200
2019-11-19,64.57830913689737,64.60241598727268,63.97326912383115,64.19021606445312,76167200
2019-11-20,64.00944835631688,64.13961215289204,62.770427901385276,63.442970275878906,106234400
2019-11-21,63.563488435494776,63.64062743076924,62.95844093565361,63.15851974487305,121395200
2019-11-22,63.29833761896905,63.4405585257461,62.8764933279525,63.103084564208984,65325200
2019-11-25,63.32726038211015,64.2263939691162,63.28145955811588,64.20951843261719,84020400
2019-11-26,64.3468980545779,64.39993018161393,63.27661865903487,63.708106994628906,105207600
2019-11-27,64.01909670826173,64.59763200020568,63.95401479828985,64.56388092041016,65235600
2019-11-29,64.2649473538178,64.60242121725912,64.09620674390789,64.421630859375,46617600
2019-12-02,64.42645844153186,64.66269385769631,63.50563834538534,63.67678451538086,94487200
2019-12-03,62.266603688120284,62.56068960514451,61.77967768232319,62.54140853881836,114430400
2019-12-04,62.931916197819106,63.471874346050804,62.83790168645125,63.09341812133789,67181600
2019-12-05,63.58758484552913,64.09379930384016,63.332068402488204,64.0190658569336,74424400
2019-12-06,64.47709976941329,65.32560684844641,64.4337044765978,65.25569915771484,106075600
2019-12-09,65.08451386193346,65.2773539234181,63.857551131523714,64.34207153320312,128042400
2019-12-10,64.74708019873606,65.10142973249006,64.08658749828341,64.71815490722656,90420400
2019-12-11,64.79768573812183,65.34970112214458,64.72295963208492,65.27014923095703,78756800
2019-12-12,64.54941628891132,65.70165369451242,64.4385335491304,65.43649291992188,137310400
2019-12-13,65.43646905221725,66.3621148543044,65.3087108196568,66.32595825195312,133587600
2019-12-16,66.77190857113695,67.68550461462198,66.76709014300219,67.46131896972656,128186000
2019-12-17,67.39141826173947,67.9217322522176,67.20580211215017,67.59390258789062,114158400
2019-12-18,67.44687383838529,67.95308846634468,67.28295896270495,67.43241119384766,116028400
2019-12-19,67.3745402255633,67.77950886281938,67.24196357196422,67.49988555908203,98369200
2019-12-20,68.03263450161938,68.1338730046536,67.14796358631695,67.36009216308594,275978000
2019-12-23,67.62285505258559,68.51957591822449,67.58428554309361,68.45931243896484,98572000
2019-12-24,68.62562177025686,68.67383548324801,68.19895910016623,68.52437591552734,48478800
2019-12-26,68.6569481192903,69.90078666508992,68.628022839031,69.8839111328125,93121200
2019-12-27,70.1755764887449,70.86258124508305,69.45241513604739,69.85738372802734,146266000
2019-12-30,69.77543291987965,70.55403936484663,68.75336713216096,70.27200317382812,144114400
2019-12-31,69.88872574600676,70.79267748666231,69.78989280626304,70.78544616699219,100805600
2020-01-02,71.4097927692221,72.46079141879511,71.15668916006118,72.40052795410156,135480400
2020-01-03,71.6291376132339,72.45595040957373,71.47245410922795,71.6966323852539,146322800
2020-01-06,70.81920816221287,72.3065062028637,70.56851011431775,72.26793670654297,118387200
2020-01-07,72.27756311117845,72.5330795245145,71.70867973246871,71.92803955078125,108872000
2020-01-08,71.63154422529517,73.38641550034151,71.63154422529517,73.08509826660156,132079200
2020-01-09,74.06137477592067,74.83033706552648,73.81068409472688,74.63749694824219,170108400
2020-01-10,74.87132551313572,75.370308736383,74.30484750773756,74.80623626708984,140644800
2020-01-13,75.12201067519445,76.43093105955663,75.00388930942306,76.40441131591797,121532000
2020-01-14,76.34174457661803,76.55146021431688,75.24977111147209,75.3727035522461,161954400
2020-01-15,75.17263004032235,76.05247495120804,74.61820187883205,75.04969024658203,121923600
2020-01-16,75.59205460116348,76.10068190640935,75.23047392822782,75.98979187011719,108829200
2020-01-17,76.2380799522902,76.83348311126043,75.9319442855303,76.8310775756836,137816400
2020-01-21,76.459869381581,76.90099467937888,76.17301471865545,76.31041717529297,110843200
2020-01-22,76.79491535128935,77.13480208755844,76.4887796776353,76.58279418945312,101832400
2020-01-23,76.63581926484824,77.03114362991317,76.08862248837322,76.95159912109375,104472000
2020-01-24,77.19747280109205,77.93991520434014,76.53939333547534,76.72982788085938,146537600
2020-01-27,74.74114561147599,75.15334557711078,73.49248860994267,74.47357940673828,161940000
2020-01-28,75.35342783283777,76.7515370876536,75.25459488094803,76.58039093017578,162234000
2020-01-29,78.20991513135742,79.0294966511186,77.46987813568431,78.18339538574219,216229200
2020-01-30,77.26737024678101,78.12310810744944,76.83588197917527,78.07007598876953,126743200
2020-01-31,77.3614124669731,77.78325671620777,74.31449554353281,74.60858154296875,199588400
2020-02-03,73.35268032975995,75.56796570063159,72.85129158100523,74.40367889404297,173788400
2020-02-04,76.00667569866678,77.05044280806926,75.60170706629567,76.8600082397461,136616400
2020-02-05,77.98572352193352,78.28463523931488,76.88411323556181,77.48674774169922,118826800
2020-02-06,77.75674147890366,78.39553270453209,77.19990767879175,78.39311981201172,105425600
2020-02-07,77.8929335802923,78.14180794117812,76.83702966688513,77.32752990722656,117684000
2020-02-10,75.91402717049185,77.69480895996094,75.83429386411699,77.69480895996094,109348800
2020-02-11,78.19014369789785,78.26262851927434,77.00858949259958,77.2260513305664,94323200
2020-02-12,77.675463503179,79.06481216229898,77.675463503179,79.05998229980469,113730400
2020-02-13,78.33271303943899,78.82321339617904,78.12974813739189,78.49701690673828,94747600
2020-02-14,78.4656030374421,78.76522420824622,78.00893385896474,78.51634979248047,80113600
2020-02-18,76.19914481922879,77.25988612279623,76.01792538344428,77.07866668701172,152531200
2020-02-19,77.32030726926044,78.42453967717096,77.32030726926044,78.19499206542969,93984000
2020-02-20,77.95573825271751,78.44381974681278,76.88774890073175,77.39274597167969,100566000
2020-02-21,76.98686488364316,77.42904453523326,75.02486319974747,75.64100646972656,129554000
2020-02-24,71.82571246698684,73.49775945094957,69.88545691802558,72.04800415039062,222195200
2020-02-25,72.71732938397975,73.09909512359589,69.13643119372864,69.60759735107422,230673600
2020-02-26,69.23308056046676,71.97553646481957,69.22583207719232,70.71183013916016,198054800
2020-02-27,67.9210285159399,69.10499371673924,65.95419053994536,66.0895004272461,320605600
2020-02-28,62.1606861550344,67.27107285671417,61.94563554811998,66.05085754394531,426510000
2020-03-02,68.20617931193843,72.8357338359803,67.1043654657983,72.20025634765625,341397200
2020-03-03,73.37452863350472,73.45426192334152,69.05666829287019,69.90719604492188,319475600
2020-03-04,71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400
2020-03-05,71.40529829391956,72.37905058025478,70.41221917601806,70.7770767211914,187572800
2020-03-06,68.13852037839982,70.2696631046371,67.95247104471461,69.83715057373047,226176800
2020-03-09,63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,286744800
2020-03-10,66.96419837707879,69.21131605967966,65.0867606135554,68.94552612304688,285290000
2020-03-11,67.02461750309321,67.9500415324096,65.68841908631278,66.551025390625,255598800
2020-03-12,61.841735279374994,65.23899494473845,59.92322498627828,59.978797912597656,418474000
2020-03-13,64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,370732000
2020-03-16,58.46139441002403,62.60044418179931,57.99022457275424,58.52421951293945,322423600
2020-03-17,59.804833950382424,62.24525368604919,57.60362153116066,61.0975341796875,324056000
2020-03-18,57.934639110553675,60.406470866055514,57.29432830722245,59.60185623168945,300233600
2020-03-19,59.775834978401704,61.09269547807698,58.62086339938416,59.14519119262695,271857200
2020-03-20,59.72509337905043,60.848656123776394,55.09070998430256,55.39032745361328,401693200
2020-03-23,55.1100377172106,55.21152015646839,51.372084613414366,54.21360397338867,336752800
2020-03-24,57.11070131069981,59.84832336499044,56.61295251663222,59.65260696411133,287531200
2020-03-25,60.587696143364745,62.399890444761496,59.02920978154729,59.32399368286133,303602000
2020-03-26,59.565624014727966,62.503792458271775,59.52696298189895,62.445804595947266,252087200
2020-03-27,61.07095335601888,61.8248250722316,59.69368630258447,59.860408782958984,204216800
2020-03-30,60.585279571290975,61.740251079824446,60.26149806281595,61.568695068359375,167976400
2020-03-31,61.759583420299464,63.42438208826982,60.88972867869349,61.443050384521484,197002000
2020-04-01,59.560778398378844,60.0971881377315,57.77999687313771,58.21009063720703,176218400
2020-04-02,58.07237254686632,59.23459262853542,57.241178794751,59.181434631347656,165934000
2020-04-03,58.66676958439928,59.36748322353769,57.7413419398106,58.330909729003906,129880000
2020-04-06,60.62394928655553,63.5742000668219,60.256680497705005,63.41956329345703,201820400
2020-04-07,65.43229047893388,65.64975968703479,62.58110782117214,62.68500518798828,202887200
2020-04-08,63.48478743589154,64.6035165473233,63.1199373363336,64.2894058227539,168895200
2020-04-09,64.92487082512187,65.2558970699064,63.95836739563788,64.75331115722656,161834800
2020-04-13,64.83063671400997,66.1330036952468,64.23140190068074,66.0242691040039,131022800
2020-04-14,67.6552590491188,69.64867293181604,67.1840855454915,69.35871887207031,194994800
2020-04-15,68.23514673339383,69.18473466784468,67.80747158227939,68.72564697265625,131154400
2020-04-16,69.43846626880793,69.63660131632508,68.22308804264783,69.27174377441406,157125200
